avg_cpu_util,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,vertical_scaling,horizontal_action,reward
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,170,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,57,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,59,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,230,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,152,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,53,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,79,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,227,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,147,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,70,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,132,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,145,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,53,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,255,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,202,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,171,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,44,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,90,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,100,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,47,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,194,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,69,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,204,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,232,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,52,0,0.6333333333333333
total_reward: -204.12962962963024
